Candidate,Party,Criminal Cases,Education,Age,City
NAGENDRAN.A,IND,0,Others,45,Tiruchirappalli
NEELAMEGAM.M,SP,0,Graduate Professional,51,Tiruchirappalli
PALANI.P,IND,0,Illiterate,57,Tiruchirappalli
PATHINATHAN.P,CDF,0,10th Pass,56,Tiruchirappalli
RAGHAVAN.R,ABHM,0,10th Pass,52,Tiruchirappalli
RAVI.P,MMKA,0,Post Graduate,54,Tiruchirappalli
SAMUEL SWAMIDOSS MANOJKUMAR.E,IND,0,Not Given,38,Tiruchirappalli
SARAVANAN.V,IND,0,Graduate,32,Tiruchirappalli
SARUBALA.R.THONDAIMAN,INC, 1 ,Post Graduate,51,Tiruchirappalli
THIRUMAVALAVAN.M,IND,0,Graduate Professional,30,Tiruchirappalli
URUMAIYAH.N,IND,0,Illiterate,54,Tiruchirappalli
VELMANI. P,IND,0,12th Pass,29,Tiruchirappalli
RAMASUBBU S,INC,0,Post Graduate,59,Tirunelveli
"""SUDAROLI"" MURUGAN S. B.COM.,",IND,0,Not Given,33,Tirunelveli
ANANDARAJ N,IND,0,Literate,36,Tirunelveli
ANNAMALAI K,ADMK, 1 ,10th Pass,61,Tirunelveli
ARUNACHALAM M,IND,0,5th Pass,57,Tirunelveli
BALASUBRAMANIAN S,IND,0,12th Pass,38,Tirunelveli
CHANDRASEKARAN SAKTHI,IND,0,Graduate,60,Tirunelveli
JEYABALAN N,IND,0,8th Pass,56,Tirunelveli
KUBENDRAN I,IND,0,8th Pass,43,Tirunelveli
MICHAEL RAYAPPAN S,DMDK,0,12th Pass,46,Tirunelveli
"NAGARAJAN, KARU",BJP,0,12th Pass,51,Tirunelveli
RAMALINGAM M,IND,0,5th Pass,55,Tirunelveli
RAMASUBBU E,IND,0,12th Pass,49,Tirunelveli
RAMESH PANDIAN,BSP,0,12th Pass,33,Tirunelveli
SANKARAPANDIAN T,CPI(ML)(L),0,12th Pass,54,Tirunelveli
SELWIN D,IND,0,Not Given,65,Tirunelveli
SYED IMMAM S,SP,0,8th Pass,44,Tirunelveli
THENKALAM RAJA M,IND,0,Graduate Professional,34,Tirunelveli
THIRUVENGATAM A,IND,0,Graduate Professional,59,Tirunelveli
VEIULUMUTHUKUMAR,IND,0,12th Pass,27,Tirunelveli
VELMATHI (TMT) N,LJP,0,Not Given,36,Tirunelveli
SIVASAMI C,ADMK, 3 ,Post Graduate,51,Tiruppur
BALASUBRAMANIAN K,KNMK,0,Others,61,Tiruppur
DINESH KUMAR N,DMDK,0,Not Given,30,Tiruppur
KHARVENTHAN S K,INC,0,Not Given,60,Tiruppur
SIVAKUMAR M,BJP,0,Not Given,31,Tiruppur
SIVAKUMAR N,UMK,0,Not Given,30,Tiruppur
THANGAVEL M,LJP,0,Not Given,48,Tiruppur
VENUGOPAL.P,ADMK,0,Graduate Professional,57,Tiruvallur
ANANDAN.P,BSP,0,Graduate Professional,34,Tiruvallur
ELANGO INBARAJ.V,IND,0,Literate,28,Tiruvallur
ETHIRAJ.A,IND,0,Graduate,43,Tiruvallur
GAYATHRI.S,DMK,0,Post Graduate,30,Tiruvallur
JEEVARATHINAM.M,IND,0,Graduate,53,Tiruvallur
NAGALINGAM.K.M,IND,0,8th Pass,46,Tiruvallur
PANDURANGAN.V,IND,0,12th Pass,37,Tiruvallur
RAJAN.K,IND,0,12th Pass,41,Tiruvallur
SAMPATH.A,IND,0,8th Pass,40,Tiruvallur
SELVARAJ.A,IND,0,12th Pass,29,Tiruvallur
SUDHARSAN.M.S,JD(U), 1 ,10th Pass,49,Tiruvallur
SURESH.R,DMDK,0,8th Pass,35,Tiruvallur
VENUGOPAL.P,IND,0,8th Pass,35,Tiruvallur
VENUGOPAL.D,DMK,0,Others,73,Tiruvannamalai
AFROZ HUSNA. K.S,LJP,0,12th Pass,38,Tiruvannamalai
ARUMUGAM A.A,IND,0,10th Pass,31,Tiruvannamalai
BALASUNDAR S,IND,0,Graduate Professional,33,Tiruvannamalai
DHAYANITHI S,IND,0,8th Pass,29,Tiruvannamalai
ERSHAD B,IND,0,12th Pass,34,Tiruvannamalai
GOVINDASAMY. P,BSP,0,Post Graduate,62,Tiruvannamalai
GURU (A) GURUMOORTHY S,IND,0,12th Pass,31,Tiruvannamalai
GURU C,IND,0,8th Pass,32,Tiruvannamalai
GURUSAMY P,IND,0,8th Pass,61,Tiruvannamalai
HARI KRISHNAN S,IND,0,Not Given,41,Tiruvannamalai
KUMAR M.M,IND,0,10th Pass,55,Tiruvannamalai
MANIKANDAN P,IND,0,8th Pass,30,Tiruvannamalai
MANIKANDAN.S,DMDK,0,Graduate,29,Tiruvannamalai
MURUGAN S,IND,0,Graduate,36,Tiruvannamalai
NAGAMALAI R,IND,0,12th Pass,32,Tiruvannamalai
RAJARAM S.A,PNK,0,5th Pass,39,Tiruvannamalai
RAVI R,IND,0,Graduate,37,Tiruvannamalai
RAVINDIRAN A,IND,0,12th Pass,37,Tiruvannamalai
SAMPATH A,IND,0,Not Given,39,Tiruvannamalai
SELVAM A,IND,0,5th Pass,33,Tiruvannamalai
SELVARAJ.P,SP,0,8th Pass,61,Tiruvannamalai
SELVARAJU J,IND,0,Post Graduate,26,Tiruvannamalai
SENTHIL M,IND,0,12th Pass,29,Tiruvannamalai
SHANMUGARAJAN A,IND,0,Graduate,44,Tiruvannamalai
SHANMUGAVEL M,IND,0,Post Graduate,33,Tiruvannamalai
SINGARAVELAN P,IND,0,12th Pass,28,Tiruvannamalai
SIVADEVAN N,IND, 1 ,12th Pass,28,Tiruvannamalai
VENUGOPAL S.R,IND,0,8th Pass,38,Tiruvannamalai
ABDUL RAHMAN,DMK,0,Graduate,49,Vellore
ABDUL MAJEED OOSI,IND,0,Graduate,62,Vellore
ARIUDAI NAMBI D,IND,0,12th Pass,49,Vellore
CHANDRAN C,IND,0,Post Graduate,61,Vellore
DANDAPANI T,IND,0,Not Given,42,Vellore
EKAMBARAM E A,NMK,0,8th Pass,69,Vellore
ESWARAN R,IND,0,5th Pass,44,Vellore
GOPALAKRISHNAN C,IND,0,Graduate Professional,36,Vellore
GOVINDARAJI P V,SP,0,12th Pass,40,Vellore
KUBENDIRAN D,IND,0,Not Given,46,Vellore
MANSOOR AHMED,BSP,0,12th Pass,46,Vellore
MUNIYAPPAN K,Anaithindia Dravidar Samudaya Munnetra Kazhag,0,Graduate,59,Vellore
NARAYANAN R,Akila India Vallalar Peravai,0,12th Pass,45,Vellore
NATRAJAN P,IND, 1 ,10th Pass,59,Vellore
PALANI R T,IND,0,5th Pass,57,Vellore
PERUMAL D,IND,0,10th Pass,32,Vellore
RAJAN BABU B,MMKA,0,Post Graduate,34,Vellore
RAJENDIRAN A K,BJP, 1 ,Graduate,54,Vellore
RAMAN,IND,0,Graduate Professional,31,Vellore
SHOUKATH SHERIF,DMDK,0,Graduate,43,Vellore
SURESHKUMAR P,IND, 2 ,12th Pass,25,Vellore
THAGIR AHAMED,LJP,0,Doctorate,66,Vellore
VASU L K M B,ADMK, 2 ,12th Pass,48,Vellore
VIJAYAKUMAR,IND, 1 ,Graduate,54,Vellore
ANANDAN M,ADMK,0,12th Pass,58,Viluppuram
ANANDAN P,IND,0,10th Pass,28,Viluppuram
ANBALAGAN V,IND,0,10th Pass,32,Viluppuram
CHANDRALEGA M,IND,0,12th Pass,27,Viluppuram
DEVARAJ G,LJP,0,Graduate,28,Viluppuram
GANAPATHI P M,DMDK, 1 ,5th Pass,48,Viluppuram
KUMAR M,IND,0,5th Pass,27,Viluppuram
LAKSHMANAN R,IND,0,10th Pass,49,Viluppuram
MASILAMANI R,IND,0,5th Pass,65,Viluppuram
MURUGAVEL A,IND,0,10th Pass,41,Viluppuram
PANCHANATHAN R,JMM, 2 ,8th Pass,44,Viluppuram
POYYATHU S,BSP,0,Graduate,39,Viluppuram
RAMESH K,IND,0,5th Pass,31,Viluppuram
SAMIDURAI M,IND,0,Literate,47,Viluppuram
SHETT M,IND,0,12th Pass,37,Viluppuram
SWAMIDURAI K,VCK,0,Graduate Professional,77,Viluppuram
VENKATESAN M,CPI(ML)(L),0,Graduate,37,Viluppuram
VENKATESAN S S,Akila India Vallalar Peravai,0,Graduate,39,Viluppuram
VISWANATHAN S A,IND,0,5th Pass,32,Viluppuram
MANICKA TAGORE,INC,0,Graduate Professional,36,Virudhunagar
DHANUSHKODI M,IND,0,Others,44,Virudhunagar
JAWAHARLAL S.L,IND,0,Post Graduate,45,Virudhunagar
KANAGARAJ V,BSP,0,Post Graduate,60,Virudhunagar
KANNAN S,IND,0,5th Pass,33,Virudhunagar
KARTHIK M,BJP,0,Graduate,49,Virudhunagar
KARUNANIDHI A,IND,0,8th Pass,34,Virudhunagar
NAMBUSAMY P,IND,0,10th Pass,59,Virudhunagar
PADMANABAN N,IND,0,Others,54,Virudhunagar
PANDIARAJAN K,DMDK,0,Graduate,50,Virudhunagar
SELVAM D,IND,0,Graduate,33,Virudhunagar
SETHURAJ J,IND,0,12th Pass,45,Virudhunagar
SIVAKUMAR M.A,IND,0,12th Pass,29,Virudhunagar
SIVANMANI P,IND,0,10th Pass,33,Virudhunagar
VAIKO,MDMK, 3 ,Post Graduate,65,Virudhunagar
VIJAYAN S,IND,0,8th Pass,40,Virudhunagar
BAJU BAN RIYAN,CPM,0,Graduate,67,Tripura East
BINOY REANG,IND,0,Graduate Professional,35,Tripura East
DIBA CHANDRA HRANGKHWAL,INC,0,8th Pass,52,Tripura East
FALGUNI TRIPURA,CPI(ML)(L),0,8th Pass,42,Tripura East
KARNA DHAN CHAKMA,Amra Bangalee,0,8th Pass,37,Tripura East
MEVAR KUMAR JAMATIA,IND,0,Post Graduate,40,Tripura East
PULIN BEHARI DEWAN,BJP,0,Others,69,Tripura East
RAJESH DEB BARMA,IND,0,12th Pass,34,Tripura East
RITA RANI DEBBARMA,AITC,0,8th Pass,51,Tripura East
KHAGEN DAS,CPM,0,Post Graduate,71,Tripura West
ARUN CHANDRA BHOWMIK,AITC, 1 ,Post Graduate,63,Tripura West
BINOY DEB BARMA,IND, 1 ,Graduate Professional,50,Tripura West
NILMANI DEB,BJP,0,Graduate,55,Tripura West
PARTHA KARMAKAR,CPI(ML)(L),0,12th Pass,40,Tripura West
RAKHAL RAJ DATTA,Amra Bangalee,0,Post Graduate,61,Tripura West
SANJIB DEY,NCP,0,10th Pass,32,Tripura West
SUBRATA BHOWMIK,IND,0,Post Graduate,58,Tripura West
SUDIP ROY BARMAN,INC,0,Graduate Professional,45,Tripura West
TITU SAHA,RDMP,0,Not Given,32,Tripura West
DR. RAMSHANKAR,BJP,0,Doctorate,43,Agra
BOBY,IND,0,Not Given,36,Agra
CHANDRA PAL,IND,0,Doctorate,61,Agra
GANESHI LAL,IND,0,Literate,43,Agra
KUNWAR CHAND,BSP,0,Graduate Professional,51,Agra
NITYANAND,IND,0,Graduate,55,Agra
PRABHUDAYAL KATHERIA,INC,0,Literate,57,Agra
RAJESH KUMAR,Rashtriya Swabhimaan Party,0,Graduate,33,Agra
RAKESH,IND,0,8th Pass,40,Agra
RAM DEVI,HDVP,0,8th Pass,46,Agra
RAMESH,JBSP,0,8th Pass,30,Agra
RAMJI LAL SUMAN,SP, 1 ,Graduate Professional,57,Agra
SANTOSH KUMAR,IND,0,8th Pass,27,Agra
VINOD KUMAR,IND,0,Post Graduate,47,Agra
VIVEK CHAUHAN,RSMD,0,Literate,35,Agra
RAJARAM PAL,INC,0,Graduate Professional,48,Akbarpur
AMAR SINGH,JPS,0,8th Pass,51,Akbarpur
ANIL SHUKLA WARSI,BSP, 2 ,Graduate,52,Akbarpur
ARUN KUMAR,BJP,0,8th Pass,47,Akbarpur
BAIKUNTH NATH,JD(S),0,Illiterate,63,Akbarpur
DAYA SHANKER,RSP,0,5th Pass,70,Akbarpur
DHARMENDRA PRATAP SINGH,BPD,0,Post Graduate,34,Akbarpur
DHARMENDRA SINGH,RPI,0,8th Pass,35,Akbarpur
DR.AWDESH KUMAR GUPTA,RSMD,0,Graduate Professional,58,Akbarpur
KAMLESH PATHAK,SP, 10 ,Doctorate,53,Akbarpur
MANJESH KUMAR,IND,0,12th Pass,37,Akbarpur
OMKAR,IND,0,Doctorate,46,Akbarpur
RAM GOPAL,RAJUP,0,Post Graduate,51,Akbarpur
RAM NATH VERMA,IND,0,Post Graduate,62,Akbarpur
SATENDRA KUMAR SINGH,RKSP,0,Post Graduate,53,Akbarpur
VIMAL SINGH BHADAURIA,Akhil Bharatiya Ashok Sena,0,12th Pass,27,Akbarpur
VIRENDRA VISHWAKARMA,IND,0,Graduate Professional,40,Akbarpur
RAJ KUMARI CHAUHAN,BSP,0,12th Pass,46,Aligarh
AKHTAR,MUL,0,12th Pass,46,Aligarh
ALPANA GAUTAM,BSK, 2 ,Post Graduate,45,Aligarh
BABA BUDHASEN,IND,0,5th Pass,69,Aligarh
BABULAL VERMA,Ambedkar Samaj Party,0,8th Pass,71,Aligarh
BHAGVAN SAHAY,IND,0,12th Pass,63,Aligarh
BIJENDRA SINGH,INC,0,Graduate,52,Aligarh
DEVI PRASHAD,MADP,0,10th Pass,72,Aligarh
HARENDRA SINGH BURMAN,LPSP,0,Post Graduate,35,Aligarh
KAILASH,IND, 1 ,8th Pass,30,Aligarh
MAHESH PRATAP SHARMA,RVP,0,Graduate,54,Aligarh
MAVEER DHARAMVEER SINGH,IJP,0,10th Pass,42,Aligarh
MOHAMMAD YUSUF KHAN,MC,0,Graduate,26,Aligarh
MUKESH,NLHP,0,10th Pass,29,Aligarh
NATTHILAL,IND,0,Post Graduate,54,Aligarh
PRABHAT KUMAR,IND,0,10th Pass,38,Aligarh
PREM PAL SINGH,IND, 1 ,Graduate,27,Aligarh
SANJAY,Lok Dal,0,12th Pass,33,Aligarh
SHEELA GAUTAM,BJP,0,Graduate Professional,77,Aligarh
SHER MOHAMMAD,IND,0,Illiterate,47,Aligarh
SHISHUPAL SINGH,PTSS,0,Graduate Professional,50,Aligarh
TEJVIR SINGH,IND,0,5th Pass,62,Aligarh
ZAFAR ALAM,SP,0,Graduate Professional,66,Aligarh
KUNWAR REWATI RAMAN SINGH ALIAS MANI JI,SP,0,Graduate Professional,65,Allahabad
ABHAY SRIVASTAVA,IND,0,Not Given,31,Allahabad
AJUG NARAIN,IND,0,Literate,33,Allahabad
AKBAL MOHAMMD,IND,0,8th Pass,34,Allahabad
ASHOK KUMAR BAJPAI,BSP,0,Graduate Professional,58,Allahabad
BAIJAL KUMAR,BSP(K),0,Not Given,48,Allahabad
BAJRANG DUTT,IND,0,12th Pass,36,Allahabad
BIHARI LAL SHARMA,AD,0,12th Pass,54,Allahabad
DR. MOHD. SALMAN RASHIDI,IND,0,Literate,57,Allahabad
GOPAL SWROOP JOSHI,IND,0,Graduate,62,Allahabad
GULAB GRAMEEN,Lok Dal,0,12th Pass,47,Allahabad
HIRA LAL,IND,0,Graduate,54,Allahabad
KM. KUSUM KUMARI AD,IND,0,Graduate Professional,45,Allahabad
KM. SHASHI PANDEY,IND,0,Others,45,Allahabad
MUNNU PRASAD,IND,0,12th Pass,44,Allahabad
NARENDRA KUMAR TEWARI,IND,0,12th Pass,47,Allahabad
OM PRAKASH,RMSP,0,12th Pass,41,Allahabad
RAJ BALI,IND,0,Literate,51,Allahabad
RAJESH PASI,Rashtriya Swabhimaan Party,0,12th Pass,32,Allahabad
RAKESH KUMAR,IND,0,Post Graduate,47,Allahabad
RAM GOVIND,IND,0,8th Pass,46,Allahabad
RAM JEET,IND,0,Graduate,38,Allahabad
RAM LAL,IND,0,Graduate Professional,46,Allahabad
RAM PARIKHAN SINGH,JPS,0,5th Pass,59,Allahabad
RAMA KANT,IJP,0,Post Graduate,47,Allahabad
RAVI PRAKASH,IND,0,Not Given,41,Allahabad
SADHNA AGARWAL,IND,0,Graduate,47,Allahabad
SARFUDDIN,NELU,0,Graduate,32,Allahabad
SHYAM KRISHNA PANDEY,INC,0,Graduate Professional,65,Allahabad
VIJAY SHANKAR,BSA,0,8th Pass,45,Allahabad
YOGESH SHUKLA,BJP,0,12th Pass,39,Allahabad
RAKESH PANDEY,BSP, 3 ,8th Pass,55,Ambedkar Nagar
BAL MUKUND DHURIYA,CPI(ML)(L), 2 ,Graduate,31,Ambedkar Nagar
BASANT LAL,PECP,0,Illiterate,53,Ambedkar Nagar
BHARTHARI,BRPP,0,Post Graduate,44,Ambedkar Nagar
CHANDRA BHUSHAN,IND,0,Graduate Professional,61,Ambedkar Nagar
DEO PRASAD MISHRA,IND,0,Graduate,42,Ambedkar Nagar
DINESH KUMAR RAJBHAR,SBSP,0,Post Graduate,33,Ambedkar Nagar
GAYADEEN,IND,0,8th Pass,43,Ambedkar Nagar
IFTEKHAR AHMAD,IND,0,Graduate,37,Ambedkar Nagar
KAILASH KUMAR SHUKLA,IND,0,Graduate,60,Ambedkar Nagar
LALMAN,JPS,0,10th Pass,34,Ambedkar Nagar
MANSHARAM,MADP,0,8th Pass,40,Ambedkar Nagar
NABAB ALI,IND,0,Not Given,55,Ambedkar Nagar
PARASHU RAM,IND,0,12th Pass,49,Ambedkar Nagar
PATANJALI JAITALI,IND,0,12th Pass,58,Ambedkar Nagar
RAM SUKH SAHOO,IND,0,12th Pass,50,Ambedkar Nagar
SANTOSH KUMAR,ABHM,0,10th Pass,50,Ambedkar Nagar
SHANKHLAL MAJHI,SP, 3 ,Graduate,54,Ambedkar Nagar
SRIRAM AMBESH,IND,0,Post Graduate,61,Ambedkar Nagar
VIJAY KUMAR MAURYA,RASD,0,10th Pass,38,Ambedkar Nagar
VINAY KATIYAR,BJP, 2 ,Graduate,49,Ambedkar Nagar
RAHUL GANDHI,INC,0,Post Graduate,38,Amethi
AAVID HUSSAIN,IND,0,Not Given,31,Amethi
ASHEESH SHUKLA,BSP,0,Post Graduate,48,Amethi
BHUWAL,JPS,0,12th Pass,56,Amethi
DILIP,IND,0,Not Given,36,Amethi
KAPIL DEO,IND,0,Others,30,Amethi
MEET SINGH,IND,0,Not Given,65,Amethi
MIHILAL,IND,0,5th Pass,52,Amethi
MOHD.HASAN LAHARI,BRPP, 1 ,8th Pass,35,Amethi
OMKAR,IND,0,Doctorate,46,Amethi
PRADEEP KUMAR SINGH,BJP, 1 ,Post Graduate,39,Amethi
RAM SHANKER,IND,0,8th Pass,43,Amethi
RAMESH CHANDRA,IND,0,Not Given,30,Amethi
SUNITA,MAP,0,8th Pass,26,Amethi
SURYABHAN MAURYA,RASD,0,12th Pass,45,Amethi
SWAMI NATH,IND,0,Not Given,25,Amethi
DEVENDRA NAGPAL,RLD, 6 ,Graduate,38,Amroha
ANIL,IND, 2 ,Graduate,26,Amroha
ANJULA NAGPAL,IND,0,Graduate,40,Amroha
DEVENDER,IND,0,10th Pass,34,Amroha
DEVI SARAN,IND,0,12th Pass,57,Amroha
HARISH NAGPAL,IND,0,10th Pass,42,Amroha
IMRAN,IND,0,10th Pass,32,Amroha
KIRSHANPAL,IND,0,10th Pass,32,Amroha
MANTARI SINGH,IND,0,12th Pass,41,Amroha
MAUDOOD MADNI,BSP, 3 ,Not Given,36,Amroha
MEHBOOB ALI,SP, 11 ,12th Pass,56,Amroha
MOHD. NAFIS ABBASI,INC,0,Graduate,68,Amroha
NIDHI TYAGI,SHS, 1 ,Graduate,32,Amroha
RADHEKISHAN,IND,0,8th Pass,36,Amroha
RIFAQAT,NELU,0,8th Pass,40,Amroha
SATISH,ABHM,0,10th Pass,28,Amroha
SHARAFAT ALI,RSP,0,8th Pass,57,Amroha
SUMAN,IVD,0,Post Graduate,25,Amroha
TARA CHANDR,IND,0,8th Pass,36,Amroha
VARUN,IND,0,8th Pass,29,Amroha
MANEKA GANDHI,BJP, 1 ,12th Pass,52,Aonla
AJAY PRATAP SINGH,IND,0,Not Given,35,Aonla
DEEN DAYAL,JKM, 1 ,8th Pass,68,Aonla
DHARMENDRA KUMAR,SP, 2 ,10th Pass,44,Aonla
JAGDISH SARAN,IND,0,Post Graduate,50,Aonla
KUNWAR SARVRAJ SINGH,BSP, 5 ,Post Graduate,55,Aonla
MEHBOOB AHMAD KHAN,Mahan Dal,0,8th Pass,36,Aonla
MUSHTAQ AHMAD,NELU,0,Post Graduate,33,Aonla
OMANDRA KUMAR,IND,0,Not Given,34,Aonla
PRITHVI NATH SINGH SONKAR,IJP,0,Post Graduate,48,Aonla
SWAMI DR.LAXMI NARAYANACHARYA,BDBP,0,Doctorate,49,Aonla
TIKA RAM SAHU,CPI,0,Graduate,35,Aonla
WASI AHMAD,MMUP,0,Not Given,51,Aonla
RAMAKANT YADAV,BJP, 11 ,10th Pass,49,Azamgarh
AKBAR AHMED  DUMMPY,BSP, 3 ,Graduate,57,Azamgarh
ARUN KUMAR SINGH,CPM,0,Graduate Professional,63,Azamgarh
DAAN BAHADUR,IND,0,12th Pass,54,Azamgarh
DR. JAVED AKHTHAR,IND,0,Post Graduate,54,Azamgarh
DURGA PRASAD,SP,0,Graduate Professional,56,Azamgarh
JAI JAI RAAM,LPSP,0,Graduate Professional,36,Azamgarh
KEDAR NATH GIRI,IND,0,Literate,49,Azamgarh
KHAIRUL BASAR,IND,0,Illiterate,56,Azamgarh
RAM BHAROS,BUM,0,Not Given,34,Azamgarh
RAM SINGH,IND,0,10th Pass,35,Azamgarh
RAM UJAGIR,IND,0,8th Pass,45,Azamgarh
SANTOSH KUMAR SINGH,INC,0,Doctorate,49,Azamgarh
USMANA FARUQEE,IND,0,Literate,27,Azamgarh
VINOD,JPS,0,10th Pass,33,Azamgarh
YADUNATH,IND,0,Literate,31,Azamgarh
DHARMENDRA YADAV,SP,0,Post Graduate,30,Badaun
AJEET SINGH,PDFO, 1 ,Post Graduate,33,Badaun
ANUPAM SHARMA,IND,0,Not Given,31,Badaun
BHAGWAN SINGH,IND,0,12th Pass,47,Badaun
BRIJPAL SINGH,RSMD,0,Graduate Professional,51,Badaun
Dharam Yadav Urf D. P. Yadav,BSP, 4 ,Graduate,55,Badaun
DHARMENDRA YADAV,IND,0,Post Graduate,31,Badaun
DHEERENDRA KUMAR BHARDWAJ,JD(U),0,Post Graduate,46,Badaun
JAVITRI DEVI,IJP,0,Literate,38,Badaun
AJIT SINGH,RLD,0,Post Graduate,70,Baghpat
ABDUL RASHID,IND,0,Graduate,36,Baghpat
BRIJ BHUSHAN,IND,0,10th Pass,32,Baghpat
DEVENDRA KUMAR,BKLJP,0,10th Pass,46,Baghpat
FIRDOAUS A /S FIRDAUS RANA,MKUP,0,Illiterate,27,Baghpat
GULZAR,Ambedkar Samaj Party,0,5th Pass,44,Baghpat
JAIPARKASH,IND,0,12th Pass,73,Baghpat
MUKESH SHARMA,BSP, 5 ,12th Pass,28,Baghpat
OMPAL,IND,0,Graduate,25,Baghpat
PRAVEEN KUMAR,IND, 4 ,Graduate,44,Baghpat
RAVINDRA KUMAR,IND,0,10th Pass,28,Baghpat
SAHAB SINGH,SP, 1 ,Post Graduate,62,Baghpat
SHALINI,JM,0,Graduate,27,Baghpat
SOMPAL,INC,0,Post Graduate,71,Baghpat
TEJPAL SINGH,IND,0,Graduate Professional,61,Baghpat
VEDPAL,IND, 1 ,8th Pass,39,Baghpat
KAMAL KISHOR,INC, 1 ,Graduate,57,Bahraich
AKSHAYBAR LAL,BJP,0,10th Pass,63,Bahraich
GOPAL,SBSP,0,Graduate Professional,49,Bahraich
HARENDRA KUMAR,JPS,0,Post Graduate,31,Bahraich
HEERA LAL,ANC,0,Graduate Professional,59,Bahraich
LAL MANI PRASAD,BSP, 2 ,Graduate,55,Bahraich
MAIKOO LAL,IND,0,5th Pass,63,Bahraich
MANU DEVI,PECP,0,Graduate,31,Bahraich
RAM CHHABEELE SUBHASH,BSRD,0,12th Pass,44,Bahraich
RAM SARAN,IND,0,12th Pass,34,Bahraich
SATYA NARAIN,RPI(A),0,Graduate Professional,66,Bahraich
SHABBEER AHMAD,SP,0,12th Pass,50,Bahraich
TULSI RAM,RDMP,0,5th Pass,41,Bahraich
NEERAJ SHEKHAR,SP,0,Graduate,40,Ballia
ANANT,IND,0,Post Graduate,36,Ballia
ARVIND KUMAR GOND,GGP,0,Post Graduate,30,Ballia
DIWAKAR,IND,0,Graduate,38,Ballia
GANGADYAL,IND,0,8th Pass,48,Ballia
HARIHAR,IND,0,10th Pass,73,Ballia
KANHAIYA PRAJAPATI,RSMD, 2 ,Not Given,44,Ballia
LALBABU,IND,0,Graduate,36,Ballia
MANOJ SINHA,BJP,0,Graduate Professional,50,Ballia
NARAYAN RAJBHAR,BSD, 1 ,Graduate,32,Ballia
RAJESH,JPS,0,10th Pass,40,Ballia
RAM SAKAL,SBSP,0,8th Pass,48,Ballia
RAMJI,IND,0,Literate,49,Ballia
SANGRAM SINGH YADAV,BSP,0,Graduate Professional,48,Ballia
SHANKER RAM RAWAT,IND,0,Post Graduate,43,Ballia
SHESHNATH,IND,0,12th Pass,40,Ballia
R. K. SINGH PATEL,SP, 1 ,Graduate,49,Banda
AMITA BAJPAI,BJP,0,Post Graduate,39,Banda
ANAND YADAV,UCPI,0,Graduate Professional,45,Banda
ANSH DHARI,IND,0,Others,29,Banda
ASHOK KUMAR,IJP, 1 ,Graduate Professional,40,Banda
BALENDRA NATH,IND,0,Graduate,38,Banda
BHAGAWAN DEEN GARG,INC,0,Post Graduate,47,Banda
BHAIRON PRASAD MISHRA,BSP, 1 ,12th Pass,55,Banda
JAGAN NATH SINGH,IND,0,Post Graduate,62,Banda
LALIT KUMAR,Ambedkar Samaj Party,0,12th Pass,37,Banda
MANOJ KUMAR,IND,0,Post Graduate,30,Banda
PARASHU RAM NISHAD,AD,0,Graduate Professional,45,Banda
PRAKASH NARAYAN,IND,0,12th Pass,32,Banda
SANTOSH KUMAR,CPI,0,8th Pass,54,Banda
SHIV KUMAR,IND,0,Graduate Professional,43,Banda
CHANDRIKA,RJPK,0,Post Graduate,29,Bansgaon
HARILAL,BUM, 1 ,8th Pass,32,Bansgaon
KU. KUNJAWATI,IND,0,Post Graduate,36,Bansgaon
MAHA BEER PRASAD,INC, 1 ,Post Graduate,66,Bansgaon
MANOJ KUMAR,IND, 1 ,12th Pass,29,Bansgaon
RADHEYSHYAM,IND,0,Literate,35,Bansgaon
RAM PRAVESH PRASAD,EKSP,0,8th Pass,37,Bansgaon
RAMA PASWAN,IND,0,8th Pass,33,Bansgaon
RAMA SHANKER,PECP,0,10th Pass,37,Bansgaon
RAMKAWAL,IND,0,10th Pass,56,Bansgaon
RAMSAKAL,IND,0,12th Pass,32,Bansgaon
SHARADA DEVI,SP, 1 ,Not Given,59,Bansgaon
SHREE NATH JI,BSP,0,Post Graduate,58,Bansgaon
VINAI KUMAR,IND,0,10th Pass,33,Bansgaon
P.L.PUNIA,INC,0,Doctorate,64,Barabanki
BABADEEN,BRPP,0,5th Pass,49,Barabanki
BHAGAUTI,AD,0,5th Pass,54,Barabanki
DEPENDRA KUMAR RAWAT,IND,0,12th Pass,25,Barabanki
DESHRAJ,BSRD,0,10th Pass,49,Barabanki
GAYA PRASAD,IND,0,5th Pass,50,Barabanki
JEEVAN,JPS,0,12th Pass,26,Barabanki
KAMALA PRASAD RAWAT,BSP,0,Graduate,47,Barabanki
LAJJAWATI KANCHAN,IND,0,12th Pass,43,Barabanki
MAHANT VISHRAM DAS,IND,0,Post Graduate,67,Barabanki
PREM CHANDRA ARYA,IND,0,8th Pass,33,Barabanki
RAM AUTAR,IND,0,Not Given,39,Barabanki
RAM NARESH RAWAT,BJP,0,Post Graduate,44,Barabanki
RAM SAGAR,SP,0,10th Pass,62,Barabanki
SANTRAM,NBNP,0,8th Pass,40,Barabanki
PRAVEEN SINGH ARON,INC, 1 ,Graduate Professional,50,Bareilly
ASHOK KUMAR SHARMA,IND,0,8th Pass,34,Bareilly
BHAGWAT SARAN GANGWAR,SP, 2 ,12th Pass,54,Bareilly
